variant,dim,func,seed,best_fit,elapsed_s,explore_pct,mean_kappa,effective_threshold,n_explore_agents,err_at_10pct,err_at_25pct,err_at_50pct,err_at_75pct,err_at_100pct
NL-SHADE,20,11,3,4.547473508864641e-13,282.14,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,11,4.547473508864641e-13,278.78,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,10,11,400.5144455432787,294.85,,,,,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787
NL-SHADE,20,11,10,4.547473508864641e-13,285.68,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,8,4.547473508864641e-13,287.53,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,16,4.547473508864641e-13,278.21,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,1,0,0.0,117.73,1.87,-0.7468,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,3,0.0,116.51,1.94,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,2,0.0,117.27,2.05,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,1,0.0,119.28,1.97,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,9,7,335.63877027157605,342.47,,,,,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605
ORC-SHADE,20,1,5,0.0,123.23,2.07,-0.3061,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,10,25,400.5144455432787,305.03,,,,,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787
NL-SHADE,20,9,10,335.63877027157605,342.9,,,,,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605
ORC-SHADE,20,1,4,0.0,126.91,1.97,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,9,5,335.6387702715756,355.7,,,,,335.63877027157605,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756
NL-SHADE,20,11,23,4.547473508864641e-13,275.94,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,1,6,0.0,124.49,1.91,-0.8246,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,9,19,335.6387702715756,334.64,,,,,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756
NL-SHADE,20,9,20,335.6387702715756,334.41,,,,,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756
NL-SHADE,20,9,18,335.6387702715756,341.25,,,,,335.63877027157605,335.63877027157605,335.63877027157605,335.6387702715756,335.6387702715756
NL-SHADE,20,10,0,399.4114380521437,330.27,,,,,399.4114380521437,399.4114380521437,399.4114380521437,399.4114380521437,399.4114380521437
ORC-SHADE,20,1,7,0.0,118.6,1.89,-0.8936,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,11,21,4.547473508864641e-13,293.21,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,10,9,402.8495798943386,329.81,,,,,402.8495798943386,402.8495798943386,402.8495798943386,402.8495798943386,402.8495798943386
NL-SHADE,20,9,16,335.6387702715756,350.11,,,,,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756
NL-SHADE,20,11,27,4.547473508864641e-13,277.94,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,9,25,335.63877027157605,339.39,,,,,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605
NL-SHADE,20,9,15,335.6387702715756,353.04,,,,,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756,335.6387702715756
NL-SHADE,20,10,1,396.56598271476605,339.77,,,,,396.56598271476605,396.56598271476605,396.56598271476605,396.56598271476605,396.56598271476605
NL-SHADE,20,10,3,401.18165754079064,339.85,,,,,401.18165754079064,401.18165754079064,401.18165754079064,401.18165754079064,401.18165754079064
NL-SHADE,20,9,14,335.63877027157605,356.66,,,,,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605,335.63877027157605
NL-SHADE,20,10,7,396.5659827147665,338.08,,,,,396.5659827147665,396.5659827147665,396.5659827147665,396.5659827147665,396.5659827147665
NL-SHADE,20,11,9,4.547473508864641e-13,325.21,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,10,6,400.5144455432787,342.83,,,,,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787,400.5144455432787
NL-SHADE,20,10,5,396.56598271476605,349.05,,,,,396.56598271476605,396.56598271476605,396.56598271476605,396.56598271476605,396.56598271476605
NL-SHADE,20,10,22,399.4114380521437,341.11,,,,,399.4114380521437,399.4114380521437,399.4114380521437,399.4114380521437,399.4114380521437
NL-SHADE,20,10,21,401.18165754079064,343.44,,,,,401.18165754079064,401.18165754079064,401.18165754079064,401.18165754079064,401.18165754079064
NL-SHADE,20,10,28,399.3347435301921,342.54,,,,,399.3347435301921,399.3347435301921,399.3347435301921,399.3347435301921,399.3347435301921
NL-SHADE,20,10,27,399.08925470604754,345.38,,,,,399.08925470604754,399.08925470604754,399.08925470604754,399.08925470604754,399.08925470604754
NL-SHADE,20,11,7,4.547473508864641e-13,345.92,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,28,4.547473508864641e-13,286.9,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,1,12,0.0,117.29,1.95,-0.2249,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,14,0.0,116.43,1.89,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,11,12,4.547473508864641e-13,356.76,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,18,4.547473508864641e-13,365.17,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,5,4.547473508864641e-13,385.65,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,1,13,0.0,151.89,2.03,-0.0712,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,18,0.0,117.44,1.98,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,10,0.0,173.67,1.92,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,17,0.0,120.38,1.97,-0.2867,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,20,0.0,118.99,2.0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,19,0.0,121.81,1.89,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,21,0.0,123.37,1.85,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,22,0.0,123.61,1.99,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,23,0.0,123.44,2.06,-0.0025,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,29,0.0,116.36,2.01,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,26,0.0,118.71,1.94,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,27,0.0,118.2,1.94,-0.2014,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,25,0.0,125.71,1.9,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,11,0.0,189.11,1.91,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,1,8,0.0,223.59,1.92,-0.0542,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,8,236.47359896405214,346.08,,,,,236.47359897108436,236.47359896405214,236.47359896405214,236.47359896405214,236.47359896405214
ORC-SHADE,20,2,0,49.08447897948122,127.49,1.98,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,1,9,0.0,226.37,1.92,-0.3097,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,2,238.28503426513362,355.31,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,2,49.08447897948122,127.02,1.96,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,11,15,4.547473508864641e-13,416.05,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,2,4,49.08447897948122,130.32,1.9,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,7,49.08447897948122,128.75,2.0,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,8,49.08447897948122,131.58,1.89,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,10,238.1426859693088,309.95,,,,,238.1426859735643,238.1426859693088,238.1426859693088,238.1426859693088,238.1426859693088
ORC-SHADE,20,2,13,49.08447897948122,129.22,1.99,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,14,49.08447897948122,129.61,1.88,-0.0191,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,11,13,4.547473508864641e-13,436.13,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,25,4.547473508864641e-13,409.91,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,2,17,49.08447897948122,128.54,1.94,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,21,49.08447897948122,125.61,1.94,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,1,24,0.0,160.4,1.9,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,9,238.28503426513362,374.64,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,12,238.28503426513362,315.93,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,5,49.08447897948122,148.36,1.95,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,11,239.09318842165067,328.47,,,,,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067
ORC-SHADE,20,2,3,49.08447897948122,158.02,1.93,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,11,19,4.547473508864641e-13,446.37,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,12,17,238.28503426513362,305.6,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,11,17,4.547473508864641e-13,453.04,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,12,15,238.28503426513362,322.92,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,24,49.08447897948122,143.24,1.88,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,16,238.28503426513362,315.03,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,20,49.08447897948122,154.67,2.07,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,20,239.09318842165067,311.27,,,,,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067
NL-SHADE,20,12,14,238.4986411462587,335.26,,,,,238.4986411462587,238.4986411462587,238.4986411462587,238.4986411462587,238.4986411462587
NL-SHADE,20,12,24,238.28503426513362,310.65,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,25,239.09318842165067,310.04,,,,,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067
ORC-SHADE,20,1,15,0.0,216.94,1.85,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,11,14,4.547473508864641e-13,473.63,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,2,9,49.08447897948122,179.89,1.9,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,1,16,0.0,219.29,1.96,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,10,49.08447897948122,178.08,1.93,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,23,238.28503426513362,319.95,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,23,49.08447897948122,165.62,1.95,-0.0377,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,1,28,0.0,197.26,2.02,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,28,238.28503426513362,318.3,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,11,0,4.547473508864641e-13,492.15,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,12,29,238.28503426513362,319.74,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,19,238.28503426513362,329.29,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,11,49.08447897948122,184.97,1.88,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,15,49.08447897948122,181.23,1.97,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,16,49.08447897948122,186.42,2.01,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,3,1,0.0,158.0,1.11,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,18,49.08447897948122,188.07,1.9,-0.1973,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,27,239.49735553689516,337.51,,,,,239.49735553689516,239.49735553689516,239.49735553689516,239.49735553689516,239.49735553689516
ORC-SHADE,20,3,2,0.0,160.79,1.12,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,3,0.0,157.06,1.08,-0.9556,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,11,20,4.547473508864641e-13,493.66,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,22,4.547473508864641e-13,494.53,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,12,13,238.28503426513362,379.68,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,21,239.49735553689516,352.76,,,,,239.49735553689516,239.49735553689516,239.49735553689516,239.49735553689516,239.49735553689516
ORC-SHADE,20,2,1,49.08447897948122,226.77,1.85,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,5,238.28503426513362,449.31,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,18,238.28503426513362,364.74,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,2,25,49.08447897948122,204.15,1.98,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,11,29,4.547473508864641e-13,466.6,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
NL-SHADE,20,11,26,4.547473508864641e-13,496.07,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,3,0,0.0,190.95,1.07,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,4,238.28503426513362,463.15,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,11,24,4.547473508864641e-13,500.59,,,,,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ORC-SHADE,20,3,6,0.0,157.73,1.05,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,6,49.08447897948122,235.68,1.9,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,12,49.08447897948122,235.46,1.93,-0.149,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,2,28,49.08447897948122,209.62,1.92,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,0,239.09318842165067,484.66,,,,,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067,239.09318842165067
ORC-SHADE,20,3,9,0.0,155.63,1.04,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,19,49.08447897948122,234.26,1.91,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
NL-SHADE,20,12,22,238.28503426513362,397.1,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,3,17,0.0,155.75,1.05,-0.0004,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,15,0.0,160.43,1.07,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,19,0.0,156.06,1.02,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,22,49.08447897948122,244.19,1.98,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,3,14,0.0,162.62,1.07,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,18,0.0,159.01,1.03,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,16,0.0,163.17,1.14,-1.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,4,0.0,213.3,1.05,-1.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,27,49.08447897948122,238.03,1.97,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,3,10,0.0,177.9,1.04,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,26,49.08447897948122,243.4,1.95,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,3,20,0.0,165.54,1.05,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,2,29,49.08447897948122,240.79,1.99,0.0,0.15,0,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122,49.08447897948122
ORC-SHADE,20,3,28,0.0,154.9,1.1,-1.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,11,0.0,187.42,1.06,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,26,0.0,160.83,1.12,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,5,0.0,222.93,1.1,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,12,0.0,190.46,1.09,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,29,0.0,156.32,1.08,-1.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,27,0.0,163.56,1.06,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,13,0.0,190.81,1.11,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,7,0.0,215.34,1.05,-1.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,8,0.0,215.51,1.08,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,22,0.0,193.12,1.03,-0.2456,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,26,238.28503426513362,445.23,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,1,238.28503426513362,546.21,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
NL-SHADE,20,12,6,238.28503426513362,546.54,,,,,238.28503429590864,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,5,0,0.0,136.46,1.42,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,1,0.0,139.03,1.36,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,4,0.0,138.27,1.44,-0.1371,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,7,238.28503426513362,555.42,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,5,7,0.0,137.57,1.36,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,9,0.0,134.26,1.38,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,6,0.0,142.79,1.41,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,11,0.0,132.06,1.48,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,12,3,238.28503426513362,563.85,,,,,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362,238.28503426513362
ORC-SHADE,20,5,3,0.0,147.77,1.43,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,2,0.0,149.17,1.45,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,24,0.0,217.7,1.1,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,10,0.0,138.85,1.45,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,15,0.0,135.07,1.26,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,14,0.0,141.46,1.38,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,18,0.0,138.02,1.45,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,21,0.0,134.48,1.45,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,20,0.0,138.96,1.48,-0.7578,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,19,0.0,144.35,1.31,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,12,0.0,162.38,1.36,-0.2781,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,24,0.0,138.73,1.37,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,29,0.0,132.82,1.46,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,23,0.0,140.57,1.42,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,28,0.0,135.05,1.4,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,26,0.0,138.27,1.39,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,21,0.0,254.06,1.13,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,27,0.0,140.18,1.51,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,25,0.0,151.48,1.3,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,25,0.0,278.73,1.03,-0.4621,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,3,23,0.0,286.46,1.08,-0.8832,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,22,0.0,189.12,1.41,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,8,0.0,221.54,1.34,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,5,0.0,250.98,1.3,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,4,0,24.0,316.47,12.44,-0.5,0.15,0,47.855797835771455,24.333910049954056,24.000940325204056,24.00015393155661,24.0
ORC-SHADE,20,4,2,34.00000005911022,312.73,9.52,0.0,0.15,0,58.169043048639764,34.05143843468261,34.00125510444457,34.00012744946912,34.00000005911022
ORC-SHADE,20,5,13,0.0,252.98,1.37,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
ORC-SHADE,20,5,16,0.0,246.08,1.39,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
NL-SHADE,20,7,10,20.281225402703967,848.56,,,,,29.521042982188874,22.193368135047194,20.613647004873428,20.41655025476257,20.281225402703967
NL-SHADE,20,7,3,20.439553082610246,853.62,,,,,26.573576129728735,22.430932725198545,20.918092074254446,20.57801771792515,20.439553082610246
NL-SHADE,20,7,17,20.222133936580576,851.09,,,,,27.196683809059095,22.018789181768398,20.531313830680347,20.421652282085915,20.222133936580576
ORC-SHADE,20,5,17,0.0,253.21,1.42,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0
